module,name,title,description,type,format,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,encodings,ordered,missingValues,trueValues,falseValues,repo_link,standardsMappings.type,standardsMappings.label,standardsMappings.url,standardsMappings.source,standardsMappings.id,relatedConcepts.type,relatedConcepts.label,relatedConcepts.url,relatedConcepts.source,relatedConcepts.id,univarStats.median,univarStats.mean,univarStats.std,univarStats.min,univarStats.max,univarStats.mode,univarStats.count,univarStats.twentyFifthPercentile,univarStats.seventyFifthPercentile,univarStats.categoricalMarginals.name,univarStats.categoricalMarginals.count
followup_survey,vr9_1m,"9. Compared to one year ago, how would you rate your emotional problems (such as feeling anxious, depressed, or irritable) right now?","6. These questions are about how you feel and how things have been with you during the past 4 weeks. For each question, please give the one answer that comes closest to the way you have been feeling. How much of the time during the past 4 weeks...?: 9. Compared to one year ago, how would you rate your emotional problems (such as feeling anxious, depressed, or irritable) right now?",integer,,,1|2|3|4|5,,,,1=Much better|2=Slightly better|3=About the same|4=Slightly worse|5=Much worse,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp1_1m,1. Are you still being prescribed buprenorphine as a treatment for problematic opioid use?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 1. Are you still being prescribed buprenorphine as a treatment for problematic opioid use?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp2_1m,2. How many times a day did your provider instruct you to take your buprenorphine medication?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 2. How many times a day did your provider instruct you to take your buprenorphine medication?",integer,,,1|2|3|4|5|6,,,,1=Once a day|2=Twice a day|3=Three times a day|4=More than three times a day|5=As needed|6=I don't know / my provider didn't tell me,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp3_1m,"3. Out of the past 7 days, on how many days did you take your buprenorphine?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 3. Out of the past 7 days, on how many days did you take your buprenorphine?",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp4_1m,"4. Since your last assessment, have you ever taken MORE of the medication than prescribed (e.g. taken an extra dose)?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 4. Since your last assessment, have you ever taken MORE of the medication than prescribed (e.g. taken an extra dose)?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp5_1m,"5. Since your last assessment, have you ever taken LESS of the medication than prescribed (e.g. taken half a dose, skipped a dose on purpose, etc.)?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 5. Since your last assessment, have you ever taken LESS of the medication than prescribed (e.g. taken half a dose, skipped a dose on purpose, etc.)?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp6_1m,"6. Since you began this study, has there been any time when you went for at least 7 days at a time WITHOUT taking your buprenorphine for any reason?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 6. Since you began this study, has there been any time when you went for at least 7 days at a time WITHOUT taking your buprenorphine for any reason?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp7_1m,7. How often are you required to see your buprenorphine provider as part of your treatment plan?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 7. How often are you required to see your buprenorphine provider as part of your treatment plan?",integer,,,1|2|3|4|5|6|7,,,,1=Multiple times a week|2=Once a week|3=Once every 2 weeks|4=At least once a month|5=Once every 2-3 months|6=As needed|7=I don't know / my provider didn't tell me,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp8_1m,8. Are you required to attend any outside counseling/treatment as part of your buprenorphine treatment?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 8. Are you required to attend any outside counseling/treatment as part of your buprenorphine treatment?",integer,,,1|0|9,,,,1=Yes|0=No|9=I don't know / my provider didn't tell me,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp9_1m,"9. Are you required to attend community support programs (e.g AA/NA, etc) as part of your buprenorphine treatment?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 9. Are you required to attend community support programs (e.g AA/NA, etc) as part of your buprenorphine treatment?",integer,,,1|0|9,,,,1=Yes|0=No|9=I don't know / my provider didn't tell me,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp10_1m___1,Bup_Tx_Exp10_1M: Attend clinic appointments,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. What has your buprenorphine provider asked you to do as part of your buprenorphine treatment? Select all that apply.[choice=Attend clinic appointments]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp10_1m___2,Bup_Tx_Exp10_1M: Complete urine drug screens,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. What has your buprenorphine provider asked you to do as part of your buprenorphine treatment? Select all that apply.[choice=Complete urine drug screens]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp10_1m___3,Bup_Tx_Exp10_1M: Not use opioids,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. What has your buprenorphine provider asked you to do as part of your buprenorphine treatment? Select all that apply.[choice=Not use opioids]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp10_1m___4,Bup_Tx_Exp10_1M: Not use marijuana/cannabis,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. What has your buprenorphine provider asked you to do as part of your buprenorphine treatment? Select all that apply.[choice=Not use marijuana/cannabis]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp10_1m___5,Bup_Tx_Exp10_1M: Not use alcohol,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. What has your buprenorphine provider asked you to do as part of your buprenorphine treatment? Select all that apply.[choice=Not use alcohol]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp10_1m___6,Bup_Tx_Exp10_1M: Not use other substances,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. What has your buprenorphine provider asked you to do as part of your buprenorphine treatment? Select all that apply.[choice=Not use other substances]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp10_1m___7,Bup_Tx_Exp10_1M: Something else,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. What has your buprenorphine provider asked you to do as part of your buprenorphine treatment? Select all that apply.[choice=Something else]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp10_1m___9,Bup_Tx_Exp10_1M: I don't know / my provider didn't tell me,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 10. What has your buprenorphine provider asked you to do as part of your buprenorphine treatment? Select all that apply.[choice=I don't know / my provider didn't tell me]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp_other_1m,Something else (specify),"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: Something else (specify)",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp11_1m,"11. Since your last assessment, did you have an appointment scheduled to see your buprenorphine treatment provider?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 11. Since your last assessment, did you have an appointment scheduled to see your buprenorphine treatment provider?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp11a_1m,"11a. If YES, how many appointments did you have scheduled?","Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 11a. If YES, how many appointments did you have scheduled?",integer,,,1|2|3,,,,1=Only 1 appointment|2=2-4 appointments|3=5 or more appointments,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_survey,bup_tx_exp11b,11b. Did you attend those appointments?,"Buprenorphine Treatment Experiences These next questions will ask you some questions about your experiences with the medication buprenorphine. This medication is also called Subutex, Suboxone, or Zubsolv, and can be prescribed by a doctor for the treatment of opioid addiction.: 11b. Did you attend those appointments?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
