schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,scope_dental_examination,p20___1,P20: Pulpal involvement,Caries Summary: PUFA - Lower Classification 20[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p20___2,P20: Ulceration,Caries Summary: PUFA - Lower Classification 20[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p20___3,P20: Fistula,Caries Summary: PUFA - Lower Classification 20[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p20___4,P20: Abscess,Caries Summary: PUFA - Lower Classification 20[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p21___1,P21: Pulpal involvement,Caries Summary: PUFA - Lower Classification 21[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p21___2,P21: Ulceration,Caries Summary: PUFA - Lower Classification 21[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p21___3,P21: Fistula,Caries Summary: PUFA - Lower Classification 21[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p21___4,P21: Abscess,Caries Summary: PUFA - Lower Classification 21[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p22___1,P22: Pulpal involvement,Caries Summary: PUFA - Lower Classification 22[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p22___2,P22: Ulceration,Caries Summary: PUFA - Lower Classification 22[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p22___3,P22: Fistula,Caries Summary: PUFA - Lower Classification 22[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p22___4,P22: Abscess,Caries Summary: PUFA - Lower Classification 22[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p23___1,P23: Pulpal involvement,Caries Summary: PUFA - Lower Classification 23[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p23___2,P23: Ulceration,Caries Summary: PUFA - Lower Classification 23[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p23___3,P23: Fistula,Caries Summary: PUFA - Lower Classification 23[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p23___4,P23: Abscess,Caries Summary: PUFA - Lower Classification 23[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p24___1,P24: Pulpal involvement,Caries Summary: PUFA - Lower Classification 24[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p24___2,P24: Ulceration,Caries Summary: PUFA - Lower Classification 24[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p24___3,P24: Fistula,Caries Summary: PUFA - Lower Classification 24[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p24___4,P24: Abscess,Caries Summary: PUFA - Lower Classification 24[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p25___1,P25: Pulpal involvement,Caries Summary: PUFA - Lower Classification 25[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p25___2,P25: Ulceration,Caries Summary: PUFA - Lower Classification 25[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p25___3,P25: Fistula,Caries Summary: PUFA - Lower Classification 25[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p25___4,P25: Abscess,Caries Summary: PUFA - Lower Classification 25[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p26___1,P26: Pulpal involvement,Caries Summary: PUFA - Lower Classification 26[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p26___2,P26: Ulceration,Caries Summary: PUFA - Lower Classification 26[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p26___3,P26: Fistula,Caries Summary: PUFA - Lower Classification 26[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p26___4,P26: Abscess,Caries Summary: PUFA - Lower Classification 26[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p27___1,P27: Pulpal involvement,Caries Summary: PUFA - Lower Classification 27[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p27___2,P27: Ulceration,Caries Summary: PUFA - Lower Classification 27[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p27___3,P27: Fistula,Caries Summary: PUFA - Lower Classification 27[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p27___4,P27: Abscess,Caries Summary: PUFA - Lower Classification 27[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p28___1,P28: Pulpal involvement,Caries Summary: PUFA - Lower Classification 28[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p28___2,P28: Ulceration,Caries Summary: PUFA - Lower Classification 28[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p28___3,P28: Fistula,Caries Summary: PUFA - Lower Classification 28[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p28___4,P28: Abscess,Caries Summary: PUFA - Lower Classification 28[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p29___1,P29: Pulpal involvement,Caries Summary: PUFA - Lower Classification 29[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p29___2,P29: Ulceration,Caries Summary: PUFA - Lower Classification 29[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p29___3,P29: Fistula,Caries Summary: PUFA - Lower Classification 29[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p29___4,P29: Abscess,Caries Summary: PUFA - Lower Classification 29[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p30___1,P30: Pulpal involvement,Caries Summary: PUFA - Lower Classification 30[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p30___2,P30: Ulceration,Caries Summary: PUFA - Lower Classification 30[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p30___3,P30: Fistula,Caries Summary: PUFA - Lower Classification 30[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p30___4,P30: Abscess,Caries Summary: PUFA - Lower Classification 30[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p31___1,P31: Pulpal involvement,Caries Summary: PUFA - Lower Classification 31[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p31___2,P31: Ulceration,Caries Summary: PUFA - Lower Classification 31[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p31___3,P31: Fistula,Caries Summary: PUFA - Lower Classification 31[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p31___4,P31: Abscess,Caries Summary: PUFA - Lower Classification 31[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p32___1,P32: Pulpal involvement,Caries Summary: PUFA - Lower Classification 32[choice=Pulpal involvement],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p32___2,P32: Ulceration,Caries Summary: PUFA - Lower Classification 32[choice=Ulceration],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p32___3,P32: Fistula,Caries Summary: PUFA - Lower Classification 32[choice=Fistula],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,p32___4,P32: Abscess,Caries Summary: PUFA - Lower Classification 32[choice=Abscess],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,pufa_p,Teeth with pulpal involvement,"Caries Summary: Teeth with pulpal involvement[calculation: sum([p1(1)],[p2(1)],[p3(1)],[p4(1)],[p5(1)],[p6(1)],[p7(1)],[p8(1)],[p9(1)],[p10(1)],[p11(1)],[p12(1)],[p13(1)],[p14(1)],[p15(1)],[p16(1)],[p17(1)],[p18(1)],[p19(1)],[p20(1)],[p21(1)],[p22(1)],[p23(1)],[p24(1)],[p25(1)],[p26(1)],[p27(1)],[p28(1)],[p29(1)],[p30(1)],[p31(1)],[p32(1)])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,pufa_u,Teeth with ulceration,"Caries Summary: Teeth with ulceration[calculation: sum([p1(2)],[p2(2)],[p3(2)],[p4(2)],[p5(2)],[p6(2)],[p7(2)],[p8(2)],[p9(2)],[p10(2)],[p11(2)],[p12(2)],[p13(2)],[p14(2)],[p15(2)],[p16(2)],[p17(2)],[p18(2)],[p19(2)],[p20(2)],[p21(2)],[p22(2)],[p23(2)],[p24(2)],[p25(2)],[p26(2)],[p27(2)],[p28(2)],[p29(2)],[p30(2)],[p31(2)],[p32(2)])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,pufa_f,Teeth with fistula,"Caries Summary: Teeth with fistula[calculation: sum([p1(3)],[p2(3)],[p3(3)],[p4(3)],[p5(3)],[p6(3)],[p7(3)],[p8(3)],[p9(3)],[p10(3)],[p11(3)],[p12(3)],[p13(3)],[p14(3)],[p15(3)],[p16(3)],[p17(3)],[p18(3)],[p19(3)],[p20(3)],[p21(3)],[p22(3)],[p23(3)],[p24(3)],[p25(3)],[p26(3)],[p27(3)],[p28(3)],[p29(3)],[p30(3)],[p31(3)],[p32(3)])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,pufa_a,Teeth with abscess,"Caries Summary: Teeth with abscess[calculation: sum([p1(4)],[p2(4)],[p3(4)],[p4(4)],[p5(4)],[p6(4)],[p7(4)],[p8(4)],[p9(4)],[p10(4)],[p11(4)],[p12(4)],[p13(4)],[p14(4)],[p15(4)],[p16(4)],[p17(4)],[p18(4)],[p19(4)],[p20(4)],[p21(4)],[p22(4)],[p23(4)],[p24(4)],[p25(4)],[p26(4)],[p27(4)],[p28(4)],[p29(4)],[p30(4)],[p31(4)],[p32(4)])]",number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,pufa,PUFA,Caries Summary: PUFA[calculation: [pufa_p]+[pufa_u]+[pufa_f]+[pufa_a]],number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_1,Occlusal 1:,Caries Summary: Occlusal 1:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_1,Buccal 1:,Caries Summary: Buccal 1:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_1,Lingual 1:,Caries Summary: Lingual 1:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_2,Occlusal 2:,Caries Summary: Occlusal 2:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_2,Buccal 2:,Caries Summary: Buccal 2:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_2,Lingual 2:,Caries Summary: Lingual 2:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_3,Occlusal 3:,Caries Summary: Occlusal 3:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_3,Buccal 3:,Caries Summary: Buccal 3:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_3,Lingual 3:,Caries Summary: Lingual 3:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_4,Occlusal 4:,Caries Summary: Occlusal 4:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_4,Buccal 4:,Caries Summary: Buccal 4:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_4,Lingual 4:,Caries Summary: Lingual 4:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_5,Occlusal 5:,Caries Summary: Occlusal 5:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_5,Buccal 5:,Caries Summary: Buccal 5:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_5,Lingual 5:,Caries Summary: Lingual 5:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_i_6,Incisal 6:,Caries Summary: Incisal 6:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_6,Buccal 6:,Caries Summary: Buccal 6:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_6,Lingual 6:,Caries Summary: Lingual 6:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_i_7,Incisal 7:,Caries Summary: Incisal 7:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_7,Buccal 7:,Caries Summary: Buccal 7:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_7,Lingual 7,Caries Summary: Lingual 7,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_i_8,Incisal 8:,Caries Summary: Incisal 8:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_8,Buccal 8:,Caries Summary: Buccal 8:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_8,Lingual 8:,Caries Summary: Lingual 8:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_i_9,Incisal 9:,Caries Summary: Incisal 9:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_9,Buccal 9:,Caries Summary: Buccal 9:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_9,Lingual 9:,Caries Summary: Lingual 9:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_i_10,Incisal 10:,Caries Summary: Incisal 10:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_10,Buccal 10:,Caries Summary: Buccal 10:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_10,Lingual 10:,Caries Summary: Lingual 10:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_11,Occlusal 11:,Caries Summary: Occlusal 11:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_11,Buccal 11:,Caries Summary: Buccal 11:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_11,Lingual 11:,Caries Summary: Lingual 11:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_12,Occlusal 12:,Caries Summary: Occlusal 12:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_12,Buccal 12:,Caries Summary: Buccal 12:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_12,Lingual 12:,Caries Summary: Lingual 12:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_13,Occlusal 13:,Caries Summary: Occlusal 13:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_13,Buccal 13:,Caries Summary: Buccal 13:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_13,Lingual 13:,Caries Summary: Lingual 13:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_14,Occlusal 14:,Caries Summary: Occlusal 14:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_14,Buccal 14:,Caries Summary: Buccal 14:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_14,Lingual 14:,Caries Summary: Lingual 14:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_15,Occlusal 15:,Caries Summary: Occlusal 15:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_15,Buccal 15:,Caries Summary: Buccal 15:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_15,Lingual 15:,Caries Summary: Lingual 15:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_16,Occlusal 16:,Caries Summary: Occlusal 16:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_16,Buccal 16:,Caries Summary: Buccal 16:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_16,Lingual 16:,Caries Summary: Lingual 16:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_17,Occlusal 17:,Caries Summary: Occlusal 17:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_17,Buccal 17:,Caries Summary: Buccal 17:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_17,Lingual 17:,Caries Summary: Lingual 17:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_18,Occlusal 18:,Caries Summary: Occlusal 18:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_18,Buccal 18:,Caries Summary: Buccal 18:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_18,Lingual 18:,Caries Summary: Lingual 18:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_19,Occlusal 19:,Caries Summary: Occlusal 19:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_b_19,Buccal 19:,Caries Summary: Buccal 19:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_l_19,Lingual 19:,Caries Summary: Lingual 19:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
0.3.2,scope_dental_examination,d_e_o_20,Occlusal 20:,Caries Summary: Occlusal 20:,integer,,,,0|1|2|3|4,,,,0=Grade 0|1=Grade 1|2=Grade 2|3=Grade 3|4=Grade 4,,,,,,,,,,,,,,,,
